order_id,customer_id,order_date,total_amount,payment_method,order_status
909877,13836,2024-02-12,15034,Credit Card,Cancelled
909878,14236,2024-05-22,12594,Debit Card,Delivered
909879,14931,2024-09-15,13516,Credit Card,Delivered
909880,11679,2023-04-15,20692,UPI,Delivered
909881,13824,2024-12-19,2276,UPI,Delivered
909882,10535,2024-07-05,15590,Credit Card,Delivered
909883,10016,2025-02-18,13631,COD,Delivered
909884,10561,2023-11-16,23154,UPI,Delivered
909885,12926,2023-02-15,17337,Net Banking,Delivered
909886,12384,2023-08-29,22177,Debit Card,Cancelled
909887,10910,2023-09-27,6586,Net Banking,Delivered
909888,11414,2024-10-28,4093,Credit Card,Delivered
909889,10119,2024-09-19,23221,Credit Card,Delivered
909890,14063,2023-02-06,8974,COD,Delivered
909891,13114,2023-07-24,23814,UPI,Cancelled
909892,13061,2025-01-30,18344,UPI,Delivered
909893,11492,2024-04-30,11030,Net Banking,Returned
909894,12097,2023-04-20,11884,UPI,Delivered
909895,12255,2024-04-30,17634,Credit Card,Delivered
909896,10514,2023-11-14,8903,COD,Delivered
909897,11234,2025-04-14,17037,Debit Card,Delivered
909898,14133,2024-08-14,2779,Net Banking,Delivered
909899,11480,2023-03-17,4398,Net Banking,Delivered
909900,13350,2025-02-20,23783,Debit Card,Delivered
909901,11541,2024-09-01,4380,Credit Card,Delivered
909902,10130,2024-05-12,20910,Net Banking,Delivered
909903,13717,2024-04-23,17782,UPI,Delivered
909904,13744,2024-01-24,18031,UPI,Delivered
909905,11772,2024-08-10,2273,UPI,Delivered
909906,14455,2025-03-04,17707,COD,Delivered
909907,13076,2024-08-15,20939,Debit Card,Delivered
909908,10506,2023-12-30,22844,Credit Card,Delivered
909909,14914,2023-11-05,21135,UPI,Delivered
909910,14890,2023-03-04,1355,UPI,Delivered
909911,10839,2023-09-24,19214,COD,Delivered
909912,13872,2023-02-02,18331,UPI,Returned
909913,14719,2025-03-19,15245,COD,Cancelled
909914,12677,2023-02-09,19504,Debit Card,Delivered
909915,10097,2024-11-16,8125,Net Banking,Delivered
909916,11964,2023-09-17,7982,UPI,Delivered
909917,12867,2025-01-05,21575,UPI,Delivered
909918,14027,2025-01-04,19693,Debit Card,Delivered
909919,10599,2023-09-24,17485,Net Banking,Delivered
909920,12982,2024-10-28,641,COD,Returned
909921,13964,2025-02-14,21185,Net Banking,Delivered
909922,10429,2024-10-22,9888,UPI,Delivered
909923,13782,2023-08-13,17993,Debit Card,Delivered
909924,11325,2024-01-18,7003,Credit Card,Delivered
909925,12591,2024-05-12,17260,Debit Card,Delivered
909926,12415,2024-09-30,21000,COD,Delivered
909927,11768,2023-01-05,4328,COD,Delivered
909928,11517,2024-03-21,18878,UPI,Cancelled
909929,11340,2023-10-15,4350,Debit Card,Delivered
909930,14095,2025-05-06,22313,Credit Card,Delivered
909931,14660,2023-02-27,16681,Debit Card,Delivered
909932,13404,2023-03-13,5716,COD,Delivered
909933,12547,2024-10-28,13960,Debit Card,Delivered
909934,10977,2025-03-04,8982,UPI,Cancelled
909935,11615,2024-11-10,23180,COD,Delivered
909936,11585,2024-06-24,5406,Debit Card,Delivered
909937,14062,2023-03-23,21649,Debit Card,Delivered
909938,14652,2025-02-13,19165,UPI,Delivered
909939,11271,2024-09-09,14420,UPI,Delivered
909940,10219,2023-10-04,11852,Debit Card,Delivered
909941,10534,2025-05-13,17423,Credit Card,Returned
909942,11496,2024-06-05,16129,COD,Delivered
909943,11374,2024-07-27,809,Debit Card,Delivered
909944,14140,2025-01-05,893,UPI,Delivered
909945,13824,2023-05-16,15548,COD,Delivered
909946,13950,2025-01-05,11019,UPI,Returned
909947,10065,2023-04-24,12159,COD,Delivered
909948,14342,2025-02-10,12551,Debit Card,Delivered
909949,13143,2023-06-06,21977,Net Banking,Delivered
909950,11725,2024-01-31,19686,Net Banking,Delivered
909951,12206,2023-08-17,8306,COD,Delivered
909952,12986,2024-09-03,16788,UPI,Delivered
909953,13914,2023-09-12,10084,UPI,Delivered
909954,11049,2023-06-28,5183,UPI,Delivered
909955,13655,2025-02-25,4122,Debit Card,Delivered
909956,12873,2023-08-17,8054,COD,Delivered
909957,14256,2024-01-02,5713,Debit Card,Delivered
909958,11005,2023-01-31,19526,Net Banking,Delivered
909959,12123,2023-04-18,17076,Net Banking,Delivered
909960,14575,2023-10-09,10524,UPI,Delivered
909961,13982,2024-09-12,6865,UPI,Returned
909962,14483,2024-01-25,21660,COD,Delivered
909963,10472,2024-06-24,20997,Net Banking,Delivered
909964,13406,2024-06-12,2500,COD,Delivered
909965,10309,2024-02-08,14672,Net Banking,Delivered
909966,12935,2023-06-19,9181,Credit Card,Delivered
909967,14797,2025-05-27,13959,COD,Delivered
909968,13048,2023-06-24,15829,Credit Card,Delivered
909969,11922,2023-03-15,6390,Debit Card,Delivered
909970,13000,2024-03-29,14945,Net Banking,Delivered
909971,12018,2024-05-23,18344,Credit Card,Delivered
909972,14882,2023-08-28,12238,Debit Card,Delivered
909973,11479,2023-04-06,4262,COD,Delivered
909974,12353,2024-05-28,7821,Credit Card,Delivered
909975,14198,2023-07-21,23077,Credit Card,Cancelled
909976,14871,2023-02-06,9894,Debit Card,Delivered
909977,13460,2023-04-01,21721,Credit Card,Delivered
909978,13755,2023-08-21,7183,Debit Card,Delivered
909979,11232,2024-10-20,7612,Net Banking,Delivered
909980,13121,2025-03-19,8325,Net Banking,Delivered
909981,10572,2023-09-10,16148,Net Banking,Cancelled
909982,13590,2024-01-06,12679,Credit Card,Delivered
909983,10148,2024-12-24,3552,Credit Card,Delivered
909984,13444,2024-03-19,15787,UPI,Delivered
909985,10597,2024-03-16,14292,UPI,Delivered
909986,11071,2023-03-05,20014,Debit Card,Delivered
909987,13746,2023-01-05,6927,Credit Card,Delivered
909988,14251,2024-10-19,7277,Debit Card,Delivered
909989,14326,2023-03-13,7679,COD,Delivered
909990,13372,2024-02-01,13075,Credit Card,Cancelled
909991,10158,2024-09-08,4125,COD,Delivered
909992,10923,2023-11-26,13235,Credit Card,Delivered
909993,13319,2024-07-01,18628,Net Banking,Delivered
909994,12347,2023-05-27,15098,Debit Card,Delivered
909995,14051,2024-02-19,22153,UPI,Delivered
909996,11247,2025-02-06,18799,Net Banking,Delivered
909997,10766,2025-01-09,2404,UPI,Delivered
909998,13652,2023-12-15,5889,Credit Card,Delivered
909999,12613,2023-12-31,2946,COD,Delivered
910000,14563,2025-03-01,1129,COD,Delivered
910001,13829,2024-02-20,3410,Net Banking,Delivered
910002,14582,2024-09-16,5667,UPI,Delivered
910003,10444,2024-05-21,1437,Debit Card,Delivered
910004,10905,2024-06-06,16377,Debit Card,Delivered
910005,12911,2024-12-06,13361,Debit Card,Cancelled
910006,13210,2025-01-05,5345,UPI,Delivered
910007,11802,2023-09-07,5542,COD,Delivered
910008,10926,2023-09-06,19326,COD,Delivered
910009,13722,2023-12-17,23040,Net Banking,Delivered
910010,14388,2023-09-26,1086,UPI,Delivered
910011,10752,2025-05-03,2849,Credit Card,Cancelled
910012,11235,2024-03-23,19930,Credit Card,Delivered
910013,12923,2025-03-13,22078,Debit Card,Delivered
910014,10663,2023-03-24,22039,COD,Delivered
910015,13196,2024-06-24,5965,COD,Delivered
910016,11585,2024-02-11,6072,UPI,Delivered
910017,10920,2023-12-05,10959,UPI,Delivered
910018,14220,2023-03-21,20292,Net Banking,Delivered
910019,10068,2023-04-05,21900,UPI,Delivered
910020,14571,2023-09-16,15459,Net Banking,Delivered
910021,14454,2023-05-02,18752,Debit Card,Delivered
910022,11767,2023-05-04,2637,Debit Card,Delivered
910023,11954,2024-06-18,2116,COD,Delivered
910024,12569,2024-12-28,21885,COD,Delivered
910025,13709,2023-10-16,10646,COD,Delivered
910026,14929,2024-04-06,2102,Credit Card,Delivered
910027,12672,2023-04-02,2110,Net Banking,Cancelled
910028,13400,2023-01-24,11484,Debit Card,Delivered
910029,11354,2023-04-17,22733,Net Banking,Delivered
910030,10443,2025-03-28,18605,Credit Card,Delivered
910031,10601,2023-02-21,6729,Credit Card,Delivered
910032,13167,2024-12-11,21400,Debit Card,Delivered
910033,13943,2023-10-21,14161,Debit Card,Delivered
910034,12810,2023-10-27,11322,COD,Delivered
910035,13389,2023-12-11,1027,Credit Card,Delivered
910036,14583,2024-01-17,12926,COD,Delivered
910037,12787,2024-07-21,5177,Debit Card,Delivered
910038,12696,2023-07-13,8349,Credit Card,Delivered
910039,13649,2024-07-10,11388,Credit Card,Delivered
910040,12053,2024-03-11,12339,UPI,Cancelled
910041,10632,2024-01-20,4472,Credit Card,Delivered
910042,13443,2025-05-04,8194,COD,Delivered
910043,11755,2025-01-20,2952,UPI,Delivered
910044,13034,2024-01-07,12442,Credit Card,Delivered
910045,11579,2025-01-13,16310,UPI,Delivered
910046,10026,2023-11-16,8823,Credit Card,Delivered
910047,12210,2023-08-27,24145,Net Banking,Cancelled
910048,12903,2024-01-27,13763,COD,Delivered
910049,11130,2024-10-09,23946,COD,Delivered
910050,14997,2023-10-12,1704,UPI,Cancelled
910051,14105,2023-01-13,3811,Net Banking,Delivered
910052,14146,2024-01-20,10860,UPI,Delivered
910053,10442,2024-06-24,21893,UPI,Delivered
910054,13896,2024-11-20,17212,Debit Card,Delivered
910055,14798,2023-10-20,9359,UPI,Delivered
910056,14850,2023-09-14,18620,Credit Card,Delivered
910057,11829,2023-04-18,1040,Debit Card,Delivered
910058,11536,2024-08-03,9798,Debit Card,Returned
910059,14326,2025-06-03,3716,UPI,Delivered
910060,10560,2024-11-18,2057,Debit Card,Delivered
910061,11174,2023-07-02,1556,COD,Delivered
910062,11879,2025-01-23,16452,Debit Card,Delivered
910063,12256,2024-12-06,18059,Debit Card,Delivered
910064,11085,2024-01-02,8924,Credit Card,Cancelled
910065,13915,2025-04-10,14592,COD,Delivered
910066,10239,2024-06-17,15015,Debit Card,Delivered
910067,12915,2025-05-11,6840,Credit Card,Returned
910068,12096,2024-06-06,8416,COD,Delivered
910069,11472,2023-10-12,19520,Debit Card,Returned
910070,12046,2025-05-23,18988,UPI,Delivered
910071,14613,2023-09-16,23800,Debit Card,Delivered
910072,13684,2023-06-22,7272,COD,Delivered
910073,10205,2024-12-17,15618,Debit Card,Returned
910074,13601,2025-01-29,4142,COD,Delivered
910075,12138,2025-02-09,24264,UPI,Delivered
910076,11214,2023-11-26,10529,Debit Card,Delivered
910077,13835,2024-03-27,5083,COD,Delivered
910078,13092,2025-02-20,9961,Credit Card,Delivered
910079,11383,2024-04-15,1348,Debit Card,Delivered
910080,13681,2023-03-22,12605,UPI,Delivered
910081,11680,2023-11-17,12060,Credit Card,Delivered
910082,10007,2024-03-16,9452,Debit Card,Delivered
910083,11886,2024-02-03,22599,COD,Delivered
910084,13499,2023-07-07,14383,Net Banking,Cancelled
910085,10296,2024-03-13,23967,Credit Card,Delivered
910086,10264,2025-06-03,15808,COD,Delivered
910087,12138,2025-06-16,15985,Credit Card,Delivered
910088,14949,2025-04-29,12608,Debit Card,Delivered
910089,13866,2024-03-23,8073,UPI,Delivered
910090,14497,2025-01-12,9663,UPI,Returned
910091,14453,2024-04-14,11177,Credit Card,Delivered
910092,12547,2024-06-23,3284,Net Banking,Delivered
910093,14930,2025-05-11,9227,Debit Card,Delivered
910094,14531,2024-04-05,8416,COD,Delivered
910095,10119,2025-04-14,9124,Debit Card,Delivered
910096,12396,2024-05-29,8778,Net Banking,Delivered
910097,13368,2023-08-25,13455,COD,Delivered
910098,11703,2023-06-30,18032,Net Banking,Delivered
910099,10530,2024-02-14,23027,Debit Card,Delivered
910100,13675,2024-05-30,6394,Debit Card,Cancelled
910101,10303,2025-05-09,6232,Credit Card,Delivered
910102,14068,2023-03-13,15002,Net Banking,Delivered
910103,14252,2023-07-01,10760,UPI,Delivered
910104,13969,2023-04-14,12893,Net Banking,Delivered
910105,10014,2023-09-29,478,Net Banking,Delivered
910106,12804,2023-10-14,2211,COD,Cancelled
910107,10889,2023-03-28,18183,COD,Delivered
910108,13529,2024-01-21,4812,Credit Card,Delivered
910109,11197,2023-03-14,11149,UPI,Delivered
910110,14541,2024-08-25,19359,Debit Card,Delivered
910111,12170,2024-11-15,18854,UPI,Delivered
910112,13569,2023-11-06,19016,UPI,Delivered
910113,12232,2024-11-29,4289,UPI,Cancelled
910114,11844,2024-03-18,19438,Credit Card,Delivered
910115,13652,2023-08-24,14338,Credit Card,Delivered
910116,13877,2024-11-04,2350,UPI,Cancelled
910117,12719,2024-08-07,8753,Debit Card,Delivered
910118,10049,2025-01-06,9986,Debit Card,Delivered
910119,10181,2025-06-14,631,Debit Card,Delivered
910120,13879,2023-08-18,15600,Credit Card,Delivered
910121,11418,2023-09-11,4656,COD,Delivered
910122,13465,2024-11-04,3119,Debit Card,Delivered
910123,13420,2023-12-21,4842,COD,Delivered
910124,10530,2025-01-31,13827,UPI,Delivered
910125,14680,2024-05-09,5168,Debit Card,Delivered
910126,11287,2024-02-14,8424,UPI,Delivered
910127,12191,2023-07-18,6922,UPI,Cancelled
910128,10707,2024-03-04,6883,Net Banking,Delivered
910129,13218,2025-01-21,12787,UPI,Delivered
910130,10294,2025-01-18,13255,UPI,Delivered
910131,11562,2024-04-19,23761,Credit Card,Cancelled
910132,14518,2024-08-10,23106,UPI,Delivered
910133,12612,2023-12-08,17842,Debit Card,Delivered
910134,10661,2024-04-18,593,Credit Card,Delivered
910135,13179,2025-03-17,23032,Net Banking,Delivered
910136,13390,2024-02-01,6116,Net Banking,Delivered
910137,12107,2024-03-01,8784,UPI,Delivered
910138,13064,2023-02-14,17845,COD,Cancelled
910139,12841,2023-12-09,808,Net Banking,Delivered
910140,13497,2024-11-21,11781,Net Banking,Cancelled
910141,12579,2025-01-03,21860,Net Banking,Delivered
910142,12052,2025-06-05,5179,Debit Card,Delivered
910143,12410,2023-01-17,18077,COD,Cancelled
910144,12954,2023-08-07,11110,UPI,Delivered
910145,10369,2024-08-18,22215,UPI,Delivered
910146,10539,2023-07-10,17390,Credit Card,Delivered
910147,12928,2024-01-26,17982,Debit Card,Delivered
910148,12394,2024-03-14,16012,COD,Delivered
910149,10731,2024-10-05,24297,Credit Card,Cancelled
910150,10897,2024-05-11,4158,COD,Delivered
910151,14660,2025-03-09,19791,Net Banking,Delivered
910152,12369,2023-04-04,21403,COD,Delivered
910153,14560,2023-04-05,1040,Credit Card,Cancelled
910154,12681,2024-11-26,20583,Debit Card,Delivered
910155,12381,2024-10-05,5905,Debit Card,Delivered
910156,10015,2023-03-23,1734,Net Banking,Delivered
910157,13129,2023-12-06,5842,UPI,Delivered
910158,11354,2025-03-18,15898,Credit Card,Delivered
910159,13136,2023-12-26,18005,UPI,Delivered
910160,12278,2023-04-22,23893,Net Banking,Delivered
910161,10011,2023-10-30,475,COD,Delivered
910162,11657,2025-03-28,23754,COD,Delivered
910163,11248,2023-02-20,10817,Net Banking,Delivered
910164,11661,2025-03-16,13954,Debit Card,Delivered
910165,11764,2024-12-01,9812,Credit Card,Delivered
910166,10542,2024-12-20,15939,Net Banking,Returned
910167,11530,2024-10-22,2771,Net Banking,Delivered
910168,11181,2025-02-15,18123,Credit Card,Returned
910169,12689,2025-06-02,22622,Debit Card,Returned
910170,12618,2023-10-08,21831,Debit Card,Delivered
910171,12755,2023-04-23,508,Credit Card,Cancelled
910172,10929,2023-02-05,14205,UPI,Delivered
910173,11427,2024-09-14,547,COD,Delivered
910174,13660,2024-11-13,3194,Credit Card,Delivered
910175,12234,2023-03-19,12266,Debit Card,Delivered
910176,13910,2025-04-28,1089,UPI,Delivered
910177,14991,2024-06-23,4380,Net Banking,Delivered
910178,12062,2023-02-14,18430,Net Banking,Delivered
910179,14098,2025-05-22,19245,Net Banking,Delivered
910180,12564,2023-10-31,1417,COD,Delivered
910181,12804,2024-01-27,19653,Debit Card,Cancelled
910182,12294,2024-10-15,19538,UPI,Returned
910183,11626,2023-01-15,9532,Debit Card,Delivered
910184,10572,2024-10-01,13850,COD,Delivered
910185,14532,2023-06-16,15163,COD,Cancelled
910186,12401,2024-10-26,6086,Credit Card,Delivered
910187,11712,2023-03-04,6620,Debit Card,Delivered
910188,10383,2024-07-24,19886,Net Banking,Delivered
910189,11084,2023-07-22,16981,Credit Card,Delivered
910190,11950,2023-06-06,9489,Debit Card,Delivered
910191,12518,2024-05-29,11336,Credit Card,Delivered
910192,14170,2024-07-04,11693,Credit Card,Delivered
910193,13498,2023-10-05,14998,UPI,Cancelled
910194,13315,2023-04-11,2963,Credit Card,Delivered
910195,14931,2025-06-13,18999,COD,Delivered
910196,12676,2023-06-18,21279,Net Banking,Returned
910197,13395,2024-06-15,8259,UPI,Delivered
910198,11204,2024-02-07,24391,Credit Card,Delivered
910199,10774,2023-05-21,3858,UPI,Cancelled
910200,13057,2023-12-13,9405,Net Banking,Delivered
910201,12314,2025-02-25,12804,Net Banking,Delivered
910202,12598,2025-04-13,20112,UPI,Delivered
910203,11404,2023-07-12,21425,Debit Card,Delivered
910204,14173,2025-06-17,1304,Net Banking,Delivered
910205,13062,2023-06-01,2893,COD,Delivered
910206,13326,2025-01-17,19454,COD,Delivered
910207,11404,2025-03-16,6117,Credit Card,Cancelled
910208,13321,2024-01-21,16071,Debit Card,Cancelled
910209,10870,2023-07-27,5363,Debit Card,Delivered
910210,11084,2024-07-02,20086,Credit Card,Delivered
910211,10974,2024-01-23,19424,Net Banking,Returned
910212,11226,2023-03-19,13371,UPI,Delivered
910213,11803,2023-06-21,9413,Debit Card,Delivered
910214,12965,2024-07-10,14060,Debit Card,Delivered
910215,11189,2023-12-03,10212,Net Banking,Delivered
910216,13444,2024-08-18,8394,UPI,Delivered
910217,13935,2025-06-10,6470,COD,Delivered
910218,14410,2024-03-06,19867,Debit Card,Cancelled
910219,11322,2024-08-27,10007,Net Banking,Delivered
910220,12024,2024-05-03,8284,Debit Card,Delivered
910221,14732,2024-10-27,23988,COD,Delivered
910222,14513,2023-04-16,12101,Credit Card,Delivered
910223,10439,2025-05-19,10801,Net Banking,Delivered
910224,10165,2023-07-28,5042,UPI,Cancelled
910225,13338,2024-12-16,20536,Credit Card,Delivered
910226,13351,2025-01-29,11228,UPI,Returned
910227,10988,2023-12-14,23349,COD,Delivered
910228,12530,2023-12-18,15958,UPI,Delivered
910229,14613,2025-01-07,14044,Debit Card,Delivered
910230,14178,2025-04-27,1802,COD,Delivered
910231,14215,2023-02-17,1936,Credit Card,Delivered
910232,13846,2023-09-03,2109,Debit Card,Delivered
910233,11327,2023-01-31,8758,Debit Card,Delivered
910234,13287,2024-11-25,21557,COD,Cancelled
910235,10028,2024-04-19,17351,UPI,Delivered
910236,12025,2024-04-21,24064,UPI,Delivered
910237,14594,2023-09-14,24160,Credit Card,Delivered
910238,10194,2023-05-06,24929,COD,Delivered
910239,10592,2023-08-07,3121,Credit Card,Delivered
910240,12490,2023-09-02,4245,Net Banking,Delivered
910241,11858,2024-04-24,4790,COD,Delivered
910242,10113,2024-03-18,21291,Net Banking,Delivered
910243,11318,2024-10-12,21104,Credit Card,Delivered
910244,11738,2024-05-15,16397,Net Banking,Delivered
910245,12062,2023-08-15,12683,Net Banking,Delivered
910246,11691,2025-06-16,2326,Debit Card,Delivered
910247,13669,2025-03-24,23032,Debit Card,Delivered
910248,11395,2025-02-07,16738,Credit Card,Returned
910249,13169,2023-09-12,22550,Credit Card,Delivered
910250,13560,2023-03-11,7774,UPI,Delivered
910251,12237,2024-03-30,24132,Net Banking,Delivered
910252,13884,2024-07-31,10132,UPI,Delivered
910253,13252,2023-01-02,2114,UPI,Delivered
910254,13933,2024-05-09,10841,COD,Cancelled
910255,13015,2023-11-21,12807,UPI,Delivered
910256,13487,2025-02-19,7447,UPI,Returned
910257,11129,2024-02-07,13015,Net Banking,Delivered
910258,11697,2025-04-30,4536,UPI,Delivered
910259,10133,2025-03-25,14555,Net Banking,Delivered
910260,14666,2023-05-09,23796,Net Banking,Delivered
910261,14221,2024-04-27,15161,UPI,Cancelled
910262,13540,2023-05-26,4553,Net Banking,Delivered
910263,12989,2024-09-16,16788,Credit Card,Delivered
910264,14303,2025-03-10,15525,Credit Card,Delivered
910265,13294,2023-04-06,21068,Net Banking,Delivered
910266,10312,2024-05-15,8161,Credit Card,Delivered
910267,12430,2024-03-31,1508,COD,Delivered
910268,11786,2025-02-17,13828,Debit Card,Delivered
910269,14392,2024-02-08,13642,Credit Card,Delivered
910270,10402,2023-01-08,12866,UPI,Delivered
910271,11597,2023-08-08,3295,Credit Card,Delivered
910272,10122,2024-12-25,7942,COD,Delivered
910273,10751,2023-04-12,4620,COD,Delivered
910274,10106,2024-11-08,2206,COD,Delivered
910275,11060,2025-02-12,18394,Credit Card,Delivered
910276,14168,2023-01-02,11740,Debit Card,Delivered
